Date,Submitter,Ticket ID,Ticket Category,First Response Time Minutes,First Resolution Time Minutes,Full Resolution Time Minutes,Satisfaction Score
6/7/2024,Customer_77,TCK101447,Billing,228,1015,217,Good
7/7/2024,Customer_486,TCK100452,Complaint,119,583,3220,Good
7/7/2024,Customer_673,TCK104075,Billing,21,628,2201,Bad
8/7/2024,Customer_570,TCK100403,Account,84,859,3261,Good
8/7/2024,Customer_702,TCK100650,Complaint,194,394,1604,Bad
8/7/2024,Customer_55,TCK103221,General Inquiry,150,732,3117,Bad
8/7/2024,Customer_62,TCK100172,Complaint,95,1191,3564,Good
8/7/2024,Customer_544,TCK100544,Account,66,598,2431,Good
8/7/2024,Customer_171,TCK102409,Account,187,1330,4224,Good
8/7/2024,Customer_499,TCK100037,General Inquiry,146,480,2410,Good
8/7/2024,Customer_307,TCK103022,Complaint,35,680,3468,Good
8/7/2024,Customer_152,TCK102564,General Inquiry,135,286,1021,Good
9/7/2024,Customer_693,TCK101613,Technical,210,930,2357,Good
9/7/2024,Customer_121,TCK104150,Complaint,234,957,1050,Good
9/7/2024,Customer_746,TCK103052,Service Request,9,828,1416,Good
9/7/2024,Customer_29,TCK100358,Billing,20,551,2836,Bad
9/7/2024,Customer_368,TCK103057,Billing,177,426,2193,Bad
9/7/2024,Customer_615,TCK100652,Complaint,119,968,3861,Good
10/7/2024,Customer_629,TCK100023,Complaint,153,1389,3386,Good
10/7/2024,Customer_573,TCK102486,Billing,155,907,3172,Good
10/7/2024,Customer_59,TCK100336,Complaint,82,1013,2456,Good
10/7/2024,Customer_523,TCK101667,Complaint,149,939,1281,Good
10/7/2024,Customer_60,TCK100889,Billing,120,1090,2685,Good
10/7/2024,Customer_166,TCK104187,Service Request,15,1312,1748,Good
10/7/2024,Customer_422,TCK100537,Complaint,27,1007,483,Good
11/7/2024,Customer_298,TCK102020,Complaint,171,94,2642,Good
11/7/2024,Customer_283,TCK104206,Complaint,43,1296,950,Bad
11/7/2024,Customer_491,TCK104030,Complaint,10,1248,2015,Good
11/7/2024,Customer_618,TCK103361,Service Request,176,429,1063,Good
12/7/2024,Customer_88,TCK101207,Account,34,1341,3127,Good
12/7/2024,Customer_755,TCK103533,Billing,30,658,3846,Good
12/7/2024,Customer_575,TCK104156,Technical,216,1017,812,Good
12/7/2024,Customer_559,TCK103566,General Inquiry,223,1041,3824,Good
12/7/2024,Customer_533,TCK103190,Service Request,10,833,4148,Good
12/7/2024,Customer_583,TCK100961,Billing,128,1279,2503,Bad
12/7/2024,Customer_171,TCK100609,Billing,131,1378,2095,Good
12/7/2024,Customer_175,TCK101806,Complaint,101,371,1596,Good
13/7/2024,Customer_112,TCK103826,General Inquiry,200,1337,4177,Good
13/7/2024,Customer_30,TCK100824,Technical,229,857,3441,Good
13/7/2024,Customer_188,TCK101563,Account,185,991,1448,Good
13/7/2024,Customer_409,TCK103340,Billing,63,576,2485,Good
13/7/2024,Customer_261,TCK104587,Technical,81,448,1401,Good
13/7/2024,Customer_75,TCK100310,Complaint,132,1379,796,Good
13/7/2024,Customer_700,TCK100823,General Inquiry,171,953,3726,Good
14/7/2024,Customer_120,TCK100524,Account,62,1275,701,Good
14/7/2024,Customer_79,TCK102320,Account,83,740,133,Good
14/7/2024,Customer_258,TCK101072,Complaint,205,35,3249,Good
14/7/2024,Customer_421,TCK101662,General Inquiry,95,1293,3378,Good
14/7/2024,Customer_78,TCK104492,Account,93,937,2118,Bad
14/7/2024,Customer_93,TCK100421,Complaint,77,955,3796,Good
14/7/2024,Customer_266,TCK102827,Technical,4,787,3349,Bad
14/7/2024,Customer_697,TCK103358,Account,74,624,3211,Bad
14/7/2024,Customer_226,TCK102993,Technical,183,779,677,Good
15/7/2024,Customer_317,TCK104260,Account,116,889,2874,Good
16/7/2024,Customer_238,TCK102752,General Inquiry,95,1015,3517,Good
16/7/2024,Customer_15,TCK101979,Technical,231,793,990,Good
16/7/2024,Customer_264,TCK103684,Complaint,189,703,2129,Good
16/7/2024,Customer_333,TCK104160,Billing,36,622,319,Good
16/7/2024,Customer_314,TCK101050,Service Request,218,881,3634,Good
16/7/2024,Customer_480,TCK100235,General Inquiry,158,479,3554,Good
16/7/2024,Customer_436,TCK102879,Complaint,130,708,1932,Bad
17/7/2024,Customer_790,TCK101743,General Inquiry,175,872,1321,Good
17/7/2024,Customer_756,TCK102838,Billing,196,1285,2900,Good
17/7/2024,Customer_211,TCK104045,General Inquiry,209,700,1253,Good
17/7/2024,Customer_681,TCK103854,Technical,220,118,1954,Bad
18/7/2024,Customer_326,TCK101410,Complaint,122,195,3458,Bad
18/7/2024,Customer_284,TCK102513,General Inquiry,123,512,1754,Bad
18/7/2024,Customer_191,TCK102503,Billing,22,863,3887,Bad
19/7/2024,Customer_365,TCK100239,General Inquiry,59,524,4079,Good
19/7/2024,Customer_721,TCK100117,General Inquiry,25,226,4027,Bad
19/7/2024,Customer_682,TCK103047,Service Request,160,977,3000,Bad
19/7/2024,Customer_392,TCK103153,Billing,15,179,673,Good
19/7/2024,Customer_600,TCK103412,Complaint,149,122,2281,Bad
19/7/2024,Customer_569,TCK101295,Account,29,525,2740,Bad
19/7/2024,Customer_287,TCK101368,Billing,26,175,978,Good
19/7/2024,Customer_314,TCK103561,Technical,176,855,289,Good
19/7/2024,Customer_83,TCK100706,Technical,120,643,2139,Good
20/7/2024,Customer_358,TCK103365,Complaint,33,99,2770,Good
20/7/2024,Customer_742,TCK104133,Complaint,190,1191,1850,Good
20/7/2024,Customer_635,TCK100077,Service Request,132,627,2974,Bad
20/7/2024,Customer_164,TCK101143,Billing,166,1060,759,Good
20/7/2024,Customer_265,TCK103290,Service Request,83,601,4283,Bad
20/7/2024,Customer_69,TCK104287,Technical,30,684,1791,Good
20/7/2024,Customer_524,TCK102702,Technical,193,564,634,Bad
20/7/2024,Customer_785,TCK102186,Complaint,83,310,3095,Bad
21/7/2024,Customer_493,TCK100666,Account,176,437,2709,Bad
21/7/2024,Customer_39,TCK102834,Technical,80,536,2380,Bad
21/7/2024,Customer_49,TCK102611,Account,69,884,462,Good
21/7/2024,Customer_402,TCK103123,General Inquiry,70,471,2861,Good
21/7/2024,Customer_688,TCK100228,Service Request,56,510,4026,Good
21/7/2024,Customer_237,TCK104409,General Inquiry,178,1101,830,Good
22/7/2024,Customer_546,TCK101959,Technical,212,327,1289,Bad
22/7/2024,Customer_478,TCK103532,Account,5,211,2253,Good
22/7/2024,Customer_184,TCK100469,Account,195,1156,1061,Good
22/7/2024,Customer_256,TCK104302,Technical,64,1028,1748,Good
22/7/2024,Customer_503,TCK103379,Billing,109,538,2084,Good
23/7/2024,Customer_255,TCK103645,Billing,236,304,3198,Good
23/7/2024,Customer_271,TCK104467,Complaint,98,482,370,Good
23/7/2024,Customer_556,TCK102817,Technical,96,571,4270,Good
23/7/2024,Customer_441,TCK104596,Account,211,430,526,Bad
23/7/2024,Customer_311,TCK100811,Service Request,75,993,3718,Good
23/7/2024,Customer_592,TCK103832,Billing,239,458,3698,Good
24/7/2024,Customer_653,TCK104118,General Inquiry,164,1210,3261,Good
24/7/2024,Customer_85,TCK104230,Service Request,52,830,4119,Bad
24/7/2024,Customer_621,TCK101984,Billing,78,302,3698,Good
24/7/2024,Customer_116,TCK104569,Service Request,66,1148,3071,Good
24/7/2024,Customer_65,TCK102354,Account,79,432,4074,Good
24/7/2024,Customer_751,TCK100063,General Inquiry,29,121,1357,Good
24/7/2024,Customer_712,TCK101752,Account,120,241,1644,Good
25/7/2024,Customer_64,TCK101873,General Inquiry,78,856,3117,Good
25/7/2024,Customer_485,TCK100136,Complaint,42,452,1654,Good
25/7/2024,Customer_765,TCK100779,Technical,186,123,3896,Good
25/7/2024,Customer_433,TCK103068,Complaint,92,1123,421,Bad
25/7/2024,Customer_59,TCK104473,Account,97,10,3508,Bad
26/7/2024,Customer_289,TCK101836,Service Request,153,833,678,Bad
26/7/2024,Customer_342,TCK102274,Technical,196,720,3779,Good
26/7/2024,Customer_498,TCK104307,Complaint,224,1031,1634,Good
26/7/2024,Customer_136,TCK101730,Technical,2,285,2113,Bad
26/7/2024,Customer_450,TCK100278,Technical,160,81,2293,Bad
27/7/2024,Customer_69,TCK102261,Billing,184,339,716,Bad
27/7/2024,Customer_130,TCK102680,Billing,84,97,864,Bad
27/7/2024,Customer_321,TCK101288,Service Request,103,378,2564,Good
27/7/2024,Customer_438,TCK103664,General Inquiry,144,1145,2120,Good
28/7/2024,Customer_419,TCK103293,Service Request,226,1261,3178,Good
28/7/2024,Customer_221,TCK101154,Complaint,114,466,41,Bad
28/7/2024,Customer_752,TCK102952,Complaint,68,965,1368,Good
28/7/2024,Customer_673,TCK104236,Technical,30,385,1297,Good
28/7/2024,Customer_59,TCK103069,Billing,190,625,2018,Good
28/7/2024,Customer_172,TCK101675,Billing,181,1304,856,Bad
28/7/2024,Customer_520,TCK101111,Billing,180,1292,3370,Good
28/7/2024,Customer_171,TCK103903,Service Request,39,233,3450,Good
28/7/2024,Customer_727,TCK103724,Complaint,148,1399,1027,Good
29/7/2024,Customer_581,TCK102727,Technical,37,445,1408,Good
29/7/2024,Customer_568,TCK103006,Billing,199,958,2600,Good
29/7/2024,Customer_74,TCK102533,Account,206,299,1750,Good
29/7/2024,Customer_612,TCK102689,Technical,198,343,632,Good
30/7/2024,Customer_283,TCK104394,Billing,102,525,89,Good
30/7/2024,Customer_759,TCK104102,General Inquiry,54,1403,4001,Bad
30/7/2024,Customer_146,TCK100903,General Inquiry,137,1181,57,Good
31/7/2024,Customer_781,TCK104128,Service Request,162,1159,2501,Good
31/7/2024,Customer_698,TCK102913,Account,146,174,3187,Good
31/7/2024,Customer_614,TCK100665,Complaint,238,448,2960,Good
31/7/2024,Customer_419,TCK104514,Service Request,162,577,572,Good
31/7/2024,Customer_584,TCK103317,General Inquiry,232,1267,2108,Bad
31/7/2024,Customer_219,TCK102457,Complaint,196,341,1551,Good
31/7/2024,Customer_302,TCK102620,Account,175,1093,1320,Good
31/7/2024,Customer_621,TCK102454,Complaint,18,585,2165,Good
1/8/2024,Customer_259,TCK102910,General Inquiry,202,57,4078,Good
1/8/2024,Customer_111,TCK101783,Billing,60,673,1743,Good
1/8/2024,Customer_244,TCK104468,Technical,141,369,3380,Bad
1/8/2024,Customer_694,TCK103197,Billing,132,476,2695,Good
1/8/2024,Customer_191,TCK100851,Billing,44,1225,1323,Bad
1/8/2024,Customer_534,TCK103455,Account,196,725,2475,Good
1/8/2024,Customer_1,TCK103822,Billing,219,660,534,Bad
2/8/2024,Customer_7,TCK100009,Service Request,26,1033,1626,Good
2/8/2024,Customer_189,TCK101189,Technical,80,86,2883,Good
2/8/2024,Customer_473,TCK100593,Service Request,62,552,3041,Good
2/8/2024,Customer_513,TCK104271,Account,16,1081,2357,Good
2/8/2024,Customer_13,TCK104273,Technical,104,841,833,Good
2/8/2024,Customer_123,TCK103605,General Inquiry,227,681,3481,Good
3/8/2024,Customer_143,TCK101990,Billing,100,1251,4308,Bad
3/8/2024,Customer_551,TCK101598,Complaint,52,1207,1562,Good
3/8/2024,Customer_66,TCK103494,Billing,159,1330,779,Bad
3/8/2024,Customer_532,TCK101402,General Inquiry,179,692,3382,Good
3/8/2024,Customer_514,TCK103875,Billing,53,1429,1709,Good
3/8/2024,Customer_519,TCK101548,Service Request,230,1413,335,Good
3/8/2024,Customer_483,TCK101080,Complaint,194,811,4062,Good
3/8/2024,Customer_363,TCK102340,Technical,178,1231,1893,Good
3/8/2024,Customer_774,TCK100874,Technical,11,21,1342,Good
4/8/2024,Customer_471,TCK100623,Complaint,101,482,879,Good
4/8/2024,Customer_177,TCK100550,Service Request,102,913,1792,Good
4/8/2024,Customer_537,TCK100730,Technical,175,1342,2094,Good
4/8/2024,Customer_247,TCK101993,General Inquiry,124,1308,59,Bad
4/8/2024,Customer_341,TCK102561,Complaint,44,1176,751,Bad
4/8/2024,Customer_122,TCK100090,Billing,129,344,3990,Good
4/8/2024,Customer_724,TCK101377,Technical,8,734,231,Good
5/8/2024,Customer_271,TCK103692,Service Request,50,756,1385,Bad
5/8/2024,Customer_653,TCK102023,Billing,163,763,270,Good
5/8/2024,Customer_640,TCK103836,Technical,79,807,2530,Good
5/8/2024,Customer_226,TCK100470,General Inquiry,219,253,3318,Bad
5/8/2024,Customer_550,TCK102227,General Inquiry,232,782,3411,Bad
5/8/2024,Customer_727,TCK100132,Billing,220,76,1002,Bad
5/8/2024,Customer_79,TCK101531,General Inquiry,220,211,275,Good
5/8/2024,Customer_253,TCK101108,Billing,28,997,1488,Bad
5/8/2024,Customer_182,TCK103021,General Inquiry,114,1317,1946,Good
5/8/2024,Customer_387,TCK104284,Technical,86,1381,3391,Good
6/8/2024,Customer_214,TCK104316,Account,95,803,56,Good
6/8/2024,Customer_472,TCK103073,General Inquiry,212,408,3291,Bad
7/8/2024,Customer_699,TCK102165,Complaint,101,256,3230,Good
7/8/2024,Customer_229,TCK102549,Account,216,1039,1837,Good
7/8/2024,Customer_481,TCK100640,General Inquiry,163,1369,1619,Good
7/8/2024,Customer_135,TCK102808,Service Request,139,444,163,Good
7/8/2024,Customer_410,TCK102810,Complaint,35,299,870,Bad
7/8/2024,Customer_366,TCK100213,Service Request,234,528,191,Good
7/8/2024,Customer_237,TCK102964,Technical,176,221,3451,Good
7/8/2024,Customer_735,TCK100464,General Inquiry,76,822,1076,Good
7/8/2024,Customer_735,TCK102042,Billing,51,179,2385,Good
7/8/2024,Customer_118,TCK100341,Technical,152,1099,2253,Good
8/8/2024,Customer_609,TCK104058,Billing,56,1257,133,Good
8/8/2024,Customer_592,TCK102094,Complaint,221,1383,1481,Good
8/8/2024,Customer_16,TCK102421,Service Request,126,256,3182,Bad
8/8/2024,Customer_560,TCK102711,Account,85,952,3981,Good
9/8/2024,Customer_327,TCK101211,Billing,111,401,2081,Good
9/8/2024,Customer_62,TCK103125,Service Request,21,96,1778,Bad
9/8/2024,Customer_154,TCK102595,General Inquiry,220,801,984,Bad
9/8/2024,Customer_722,TCK101659,Technical,47,1423,4202,Good
10/8/2024,Customer_402,TCK103321,Account,156,381,1188,Good
10/8/2024,Customer_86,TCK101436,Service Request,147,388,2072,Good
10/8/2024,Customer_658,TCK101997,General Inquiry,6,576,2151,Good
10/8/2024,Customer_374,TCK101820,Technical,155,772,1081,Good
10/8/2024,Customer_32,TCK100483,Technical,133,1396,4249,Bad
10/8/2024,Customer_287,TCK100949,General Inquiry,135,1034,445,Bad
10/8/2024,Customer_781,TCK100589,General Inquiry,193,1001,1431,Good
10/8/2024,Customer_433,TCK103907,Technical,169,653,3853,Good
10/8/2024,Customer_759,TCK101644,Billing,38,1035,33,Good
10/8/2024,Customer_352,TCK102551,Service Request,81,492,3366,Bad
11/8/2024,Customer_556,TCK102661,Service Request,133,780,1578,Good
11/8/2024,Customer_274,TCK101655,Account,39,407,84,Bad
11/8/2024,Customer_287,TCK100725,Billing,218,904,193,Good
11/8/2024,Customer_33,TCK101636,Billing,179,1341,1595,Good
11/8/2024,Customer_508,TCK101587,Account,120,71,2534,Good
12/8/2024,Customer_423,TCK100973,Complaint,79,285,2108,Good
12/8/2024,Customer_504,TCK100215,Billing,29,647,3208,Good
12/8/2024,Customer_148,TCK101801,Technical,70,1261,648,Good
12/8/2024,Customer_437,TCK100187,Complaint,170,1081,3320,Good
12/8/2024,Customer_629,TCK103817,Complaint,91,637,1840,Good
12/8/2024,Customer_25,TCK101045,General Inquiry,229,217,642,Bad
12/8/2024,Customer_505,TCK100173,General Inquiry,87,213,92,Bad
13/8/2024,Customer_478,TCK101572,Technical,218,839,1347,Bad
13/8/2024,Customer_601,TCK101273,Technical,167,580,1985,Bad
13/8/2024,Customer_655,TCK103015,General Inquiry,82,518,3726,Good
13/8/2024,Customer_439,TCK103830,Technical,82,1364,622,Good
13/8/2024,Customer_433,TCK102576,Billing,98,485,1594,Bad
13/8/2024,Customer_582,TCK102196,General Inquiry,147,1145,305,Good
13/8/2024,Customer_721,TCK100327,Technical,230,515,3074,Good
13/8/2024,Customer_541,TCK101516,Service Request,147,410,626,Good
13/8/2024,Customer_685,TCK101530,General Inquiry,168,1160,4294,Bad
14/8/2024,Customer_563,TCK100292,Billing,188,1158,3024,Good
14/8/2024,Customer_368,TCK102997,Complaint,188,182,2320,Good
14/8/2024,Customer_151,TCK102928,Billing,69,1254,3898,Good
14/8/2024,Customer_583,TCK102477,Account,207,266,893,Good
14/8/2024,Customer_800,TCK101350,General Inquiry,8,830,1717,Bad
14/8/2024,Customer_204,TCK103752,General Inquiry,81,709,506,Good
14/8/2024,Customer_567,TCK101683,Account,43,868,2158,Good
14/8/2024,Customer_686,TCK103059,General Inquiry,195,50,3212,Good
14/8/2024,Customer_712,TCK100669,Complaint,117,1242,3247,Good
14/8/2024,Customer_192,TCK102698,Billing,202,718,2057,Good
14/8/2024,Customer_216,TCK103720,Billing,130,1021,3182,Good
15/8/2024,Customer_790,TCK102529,Service Request,90,989,2408,Good
15/8/2024,Customer_591,TCK103811,Service Request,170,1285,3047,Good
15/8/2024,Customer_399,TCK100912,Service Request,164,981,4291,Good
15/8/2024,Customer_530,TCK101079,General Inquiry,88,1116,2062,Good
15/8/2024,Customer_712,TCK103490,Technical,201,888,4254,Good
15/8/2024,Customer_378,TCK102820,Billing,237,506,2483,Good
16/8/2024,Customer_237,TCK100947,Account,202,291,986,Good
16/8/2024,Customer_192,TCK100667,Service Request,10,738,205,Good
16/8/2024,Customer_763,TCK101018,Account,60,894,552,Bad
16/8/2024,Customer_531,TCK101931,Complaint,14,450,3666,Good
16/8/2024,Customer_331,TCK101232,Complaint,82,1278,2798,Bad
16/8/2024,Customer_607,TCK101385,Service Request,90,30,723,Good
16/8/2024,Customer_724,TCK102648,Complaint,216,118,3303,Bad
16/8/2024,Customer_143,TCK100780,Complaint,141,513,775,Bad
17/8/2024,Customer_330,TCK104319,Account,46,169,4002,Good
17/8/2024,Customer_128,TCK102249,Complaint,55,1219,4073,Good
17/8/2024,Customer_13,TCK100601,Technical,21,131,839,Good
17/8/2024,Customer_16,TCK103781,Account,178,633,1616,Good
17/8/2024,Customer_193,TCK100321,Account,229,1240,2821,Good
18/8/2024,Customer_671,TCK103610,General Inquiry,137,641,313,Bad
18/8/2024,Customer_429,TCK100113,Account,42,1351,2460,Good
18/8/2024,Customer_523,TCK101063,General Inquiry,92,1302,1100,Good
18/8/2024,Customer_5,TCK100896,Account,103,1043,2734,Good
18/8/2024,Customer_654,TCK101924,Complaint,130,1252,1641,Good
18/8/2024,Customer_282,TCK102667,Complaint,89,1219,2093,Bad
18/8/2024,Customer_616,TCK100147,Service Request,110,530,2679,Bad
18/8/2024,Customer_2,TCK102425,Billing,207,631,257,Good
18/8/2024,Customer_384,TCK100171,Service Request,101,385,1854,Good
19/8/2024,Customer_215,TCK102527,Complaint,218,631,753,Good
19/8/2024,Customer_209,TCK102499,Account,122,897,4149,Good
19/8/2024,Customer_306,TCK103176,Technical,153,544,3661,Good
20/8/2024,Customer_161,TCK100195,Billing,138,1214,423,Good
20/8/2024,Customer_692,TCK103849,Account,38,801,1802,Good
20/8/2024,Customer_383,TCK100275,Technical,47,1118,771,Good
20/8/2024,Customer_462,TCK100908,Complaint,92,711,2191,Good
20/8/2024,Customer_423,TCK101641,General Inquiry,122,1179,1107,Good
20/8/2024,Customer_115,TCK100675,Billing,39,330,1650,Good
20/8/2024,Customer_172,TCK101654,Account,232,486,1325,Good
20/8/2024,Customer_281,TCK103613,Account,220,75,1393,Good
20/8/2024,Customer_201,TCK103232,General Inquiry,187,59,3114,Bad
20/8/2024,Customer_487,TCK100563,Technical,9,1152,2811,Bad
20/8/2024,Customer_433,TCK102599,Service Request,217,952,1524,Bad
20/8/2024,Customer_247,TCK100840,Technical,78,1162,165,Good
21/8/2024,Customer_791,TCK102675,Account,17,278,1385,Good
21/8/2024,Customer_515,TCK103396,General Inquiry,76,1144,533,Bad
21/8/2024,Customer_207,TCK100188,Account,3,277,463,Bad
21/8/2024,Customer_470,TCK104566,Service Request,127,451,1684,Good
22/8/2024,Customer_194,TCK101297,General Inquiry,124,370,2377,Good
22/8/2024,Customer_701,TCK100594,General Inquiry,62,16,1238,Good
22/8/2024,Customer_712,TCK102615,General Inquiry,162,856,668,Bad
22/8/2024,Customer_592,TCK103698,Service Request,53,717,2997,Bad
22/8/2024,Customer_274,TCK104558,Technical,193,273,1962,Bad
22/8/2024,Customer_679,TCK103314,Complaint,215,476,2457,Good
22/8/2024,Customer_114,TCK103914,Billing,5,216,4011,Good
22/8/2024,Customer_2,TCK103751,Billing,91,1176,1642,Good
23/8/2024,Customer_643,TCK102610,Technical,62,1235,238,Good
23/8/2024,Customer_602,TCK103721,Billing,104,75,1414,Good
23/8/2024,Customer_388,TCK101006,Service Request,86,903,4237,Good
23/8/2024,Customer_12,TCK101755,Complaint,27,456,884,Good
23/8/2024,Customer_726,TCK100774,Account,137,846,109,Good
24/8/2024,Customer_546,TCK104368,Technical,173,1249,3980,Bad
24/8/2024,Customer_408,TCK101292,Service Request,145,1058,2714,Good
24/8/2024,Customer_453,TCK100450,General Inquiry,224,427,81,Good
24/8/2024,Customer_216,TCK102287,Service Request,38,1000,3754,Good
24/8/2024,Customer_296,TCK101903,Account,78,1167,1100,Good
25/8/2024,Customer_588,TCK102607,General Inquiry,199,518,4040,Good
25/8/2024,Customer_611,TCK102363,Service Request,38,433,2084,Bad
25/8/2024,Customer_255,TCK102950,Billing,19,756,2809,Good
