date,year,month,submitter,ticket_id,ticket_category,first_response_time_minutes,first_resolution_time_minutes,full_resolution_time_minutes,satisfaction_score,isfcr
26/9/2024,2024,September,Customer_323,TCK104199,Technical,147,970,329,Bad,FALSE
26/9/2024,2024,September,Customer_515,TCK101019,Service Request,65,345,2737,Good,FALSE
26/9/2024,2024,September,Customer_746,TCK100078,Complaint,56,411,3834,Good,FALSE
26/9/2024,2024,September,Customer_134,TCK101677,Service Request,155,322,159,Good,FALSE
26/9/2024,2024,September,Customer_539,TCK103091,Technical,20,225,982,Good,FALSE
27/9/2024,2024,September,Customer_282,TCK100001,Service Request,149,419,1915,Good,FALSE
27/9/2024,2024,September,Customer_16,TCK104384,Billing,236,331,2275,Bad,FALSE
27/9/2024,2024,September,Customer_480,TCK101702,Account,166,963,459,Bad,FALSE
27/9/2024,2024,September,Customer_732,TCK104068,Account,84,1095,1974,Bad,FALSE
27/9/2024,2024,September,Customer_733,TCK100079,General Inquiry,221,1015,4243,Good,FALSE
27/9/2024,2024,September,Customer_451,TCK101728,Account,117,116,1005,Good,FALSE
28/9/2024,2024,September,Customer_192,TCK100451,Account,199,1325,2651,Good,FALSE
28/9/2024,2024,September,Customer_172,TCK103926,Account,78,1434,762,Good,FALSE
28/9/2024,2024,September,Customer_772,TCK103040,Complaint,7,238,3341,Bad,FALSE
28/9/2024,2024,September,Customer_666,TCK101481,Complaint,201,1125,1575,Good,FALSE
28/9/2024,2024,September,Customer_186,TCK104131,Service Request,210,60,3913,Bad,FALSE
29/9/2024,2024,September,Customer_799,TCK100551,Service Request,237,392,939,Good,FALSE
29/9/2024,2024,September,Customer_132,TCK102579,Complaint,113,298,802,Good,FALSE
29/9/2024,2024,September,Customer_373,TCK102707,General Inquiry,125,472,1839,Good,FALSE
29/9/2024,2024,September,Customer_306,TCK101754,General Inquiry,25,597,2895,Good,FALSE
29/9/2024,2024,September,Customer_26,TCK100895,Technical,142,303,1632,Good,FALSE
29/9/2024,2024,September,Customer_200,TCK101442,Service Request,14,119,401,Good,FALSE
29/9/2024,2024,September,Customer_510,TCK103035,Complaint,168,1122,4206,Bad,FALSE
29/9/2024,2024,September,Customer_348,TCK103452,Complaint,207,930,854,Good,FALSE
29/9/2024,2024,September,Customer_98,TCK103948,Account,6,711,3756,Good,FALSE
30/9/2024,2024,September,Customer_328,TCK101472,Billing,190,122,1808,Good,FALSE
30/9/2024,2024,September,Customer_415,TCK100886,Service Request,34,58,53,Good,FALSE
30/9/2024,2024,September,Customer_190,TCK101769,Billing,212,588,191,Good,FALSE
30/9/2024,2024,September,Customer_694,TCK103739,Account,40,983,2790,Good,FALSE
30/9/2024,2024,September,Customer_139,TCK100048,Account,208,1312,3262,Bad,FALSE
30/9/2024,2024,September,Customer_532,TCK103938,Billing,12,1301,2798,Good,FALSE
30/9/2024,2024,September,Customer_188,TCK104013,General Inquiry,77,92,272,Good,FALSE
1/10/2024,2024,October,Customer_641,TCK101392,General Inquiry,125,604,2321,Good,FALSE
1/10/2024,2024,October,Customer_232,TCK104423,General Inquiry,9,443,2054,Good,FALSE
1/10/2024,2024,October,Customer_114,TCK103099,Complaint,186,401,3573,Bad,FALSE
2/10/2024,2024,October,Customer_388,TCK101987,General Inquiry,185,765,3392,Good,FALSE
2/10/2024,2024,October,Customer_691,TCK103151,Billing,239,898,597,Good,FALSE
2/10/2024,2024,October,Customer_528,TCK101950,Service Request,90,391,3453,Good,FALSE
3/10/2024,2024,October,Customer_713,TCK103326,Complaint,105,1178,2136,Bad,FALSE
3/10/2024,2024,October,Customer_373,TCK103531,Account,205,831,1151,Good,FALSE
3/10/2024,2024,October,Customer_567,TCK100306,Complaint,193,861,364,Good,FALSE
3/10/2024,2024,October,Customer_738,TCK100533,Billing,18,173,3001,Good,FALSE
3/10/2024,2024,October,Customer_221,TCK103019,Complaint,148,552,4242,Good,FALSE
3/10/2024,2024,October,Customer_93,TCK100328,Technical,107,1163,2063,Bad,FALSE
3/10/2024,2024,October,Customer_759,TCK103895,Technical,154,854,424,Good,FALSE
3/10/2024,2024,October,Customer_416,TCK100024,General Inquiry,42,1047,2397,Bad,FALSE
3/10/2024,2024,October,Customer_15,TCK104499,Billing,67,796,93,Good,FALSE
3/10/2024,2024,October,Customer_601,TCK102526,Account,125,701,1126,Bad,FALSE
3/10/2024,2024,October,Customer_414,TCK102905,Service Request,17,1104,2749,Good,FALSE
3/10/2024,2024,October,Customer_355,TCK100932,General Inquiry,5,1348,4094,Good,FALSE
3/10/2024,2024,October,Customer_484,TCK102163,General Inquiry,165,907,794,Good,FALSE
4/10/2024,2024,October,Customer_723,TCK103420,General Inquiry,87,174,1503,Good,FALSE
4/10/2024,2024,October,Customer_200,TCK102631,General Inquiry,14,617,2513,Good,FALSE
4/10/2024,2024,October,Customer_78,TCK101296,Account,198,249,3654,Good,FALSE
4/10/2024,2024,October,Customer_422,TCK101661,Service Request,64,770,3320,Good,FALSE
4/10/2024,2024,October,Customer_292,TCK103848,Complaint,208,657,2118,Good,FALSE
4/10/2024,2024,October,Customer_381,TCK104032,Service Request,134,771,3347,Good,FALSE
5/10/2024,2024,October,Customer_508,TCK103322,Service Request,23,193,175,Bad,FALSE
5/10/2024,2024,October,Customer_132,TCK102288,Service Request,85,1048,2619,Bad,FALSE
5/10/2024,2024,October,Customer_573,TCK103032,Technical,55,1073,3065,Good,FALSE
5/10/2024,2024,October,Customer_76,TCK100549,Service Request,81,1162,1439,Good,FALSE
5/10/2024,2024,October,Customer_551,TCK104086,Complaint,78,782,2612,Good,FALSE
5/10/2024,2024,October,Customer_726,TCK102066,Technical,231,400,1593,Good,FALSE
6/10/2024,2024,October,Customer_799,TCK100233,General Inquiry,49,1238,897,Good,FALSE
6/10/2024,2024,October,Customer_534,TCK104072,Service Request,151,1228,2525,Bad,FALSE
6/10/2024,2024,October,Customer_94,TCK100349,Account,87,1287,1297,Good,FALSE
6/10/2024,2024,October,Customer_241,TCK103445,Technical,114,540,3114,Bad,FALSE
6/10/2024,2024,October,Customer_588,TCK101278,General Inquiry,147,211,140,Bad,FALSE
6/10/2024,2024,October,Customer_82,TCK102222,Billing,219,1370,3587,Good,FALSE
7/10/2024,2024,October,Customer_386,TCK101293,Account,42,966,2865,Good,FALSE
7/10/2024,2024,October,Customer_126,TCK103620,Technical,219,796,844,Good,FALSE
7/10/2024,2024,October,Customer_367,TCK103089,Account,77,599,3398,Good,FALSE
7/10/2024,2024,October,Customer_121,TCK102646,General Inquiry,10,314,491,Bad,FALSE
7/10/2024,2024,October,Customer_360,TCK100822,Account,215,1402,4165,Good,FALSE
8/10/2024,2024,October,Customer_756,TCK101975,Account,222,693,947,Good,FALSE
8/10/2024,2024,October,Customer_44,TCK100924,Service Request,32,449,2145,Good,FALSE
8/10/2024,2024,October,Customer_654,TCK100728,Technical,224,201,3284,Good,FALSE
8/10/2024,2024,October,Customer_275,TCK104041,Technical,205,237,3716,Good,FALSE
9/10/2024,2024,October,Customer_379,TCK104208,Technical,42,95,1779,Bad,FALSE
9/10/2024,2024,October,Customer_663,TCK102960,Technical,98,1013,4282,Good,FALSE
9/10/2024,2024,October,Customer_474,TCK101095,Billing,31,1033,1293,Good,FALSE
9/10/2024,2024,October,Customer_530,TCK103203,Complaint,130,507,1163,Good,FALSE
9/10/2024,2024,October,Customer_541,TCK104332,Technical,234,405,3006,Good,FALSE
9/10/2024,2024,October,Customer_343,TCK104245,Account,52,318,132,Good,FALSE
9/10/2024,2024,October,Customer_129,TCK102623,Complaint,233,1035,2256,Good,FALSE
9/10/2024,2024,October,Customer_678,TCK100176,Complaint,214,84,3222,Good,FALSE
9/10/2024,2024,October,Customer_269,TCK104073,Technical,185,463,276,Good,FALSE
9/10/2024,2024,October,Customer_726,TCK100325,General Inquiry,225,1140,1534,Good,FALSE
9/10/2024,2024,October,Customer_295,TCK104495,General Inquiry,204,223,748,Good,FALSE
10/10/2024,2024,October,Customer_654,TCK100330,Billing,133,303,2310,Good,FALSE
10/10/2024,2024,October,Customer_481,TCK101955,Service Request,112,284,1186,Good,FALSE
10/10/2024,2024,October,Customer_227,TCK103459,Technical,15,847,1991,Good,FALSE
10/10/2024,2024,October,Customer_97,TCK102500,Technical,28,477,1774,Bad,FALSE
10/10/2024,2024,October,Customer_503,TCK103101,Complaint,166,394,3120,Good,FALSE
10/10/2024,2024,October,Customer_743,TCK104357,Complaint,103,928,2554,Bad,FALSE
11/10/2024,2024,October,Customer_247,TCK100463,Service Request,106,699,1614,Good,FALSE
11/10/2024,2024,October,Customer_770,TCK104532,Service Request,191,1258,232,Bad,FALSE
11/10/2024,2024,October,Customer_416,TCK101696,Account,239,1149,3484,Bad,FALSE
11/10/2024,2024,October,Customer_187,TCK101195,Account,93,1193,2566,Good,FALSE
11/10/2024,2024,October,Customer_50,TCK101169,Account,111,884,3103,Good,FALSE
11/10/2024,2024,October,Customer_246,TCK101259,General Inquiry,165,1404,3368,Good,FALSE
11/10/2024,2024,October,Customer_390,TCK100509,Billing,55,329,985,Good,FALSE
11/10/2024,2024,October,Customer_503,TCK101680,General Inquiry,115,1013,1437,Good,FALSE
12/10/2024,2024,October,Customer_316,TCK101199,General Inquiry,116,317,661,Good,FALSE
12/10/2024,2024,October,Customer_106,TCK102298,Billing,188,1333,2580,Good,FALSE
12/10/2024,2024,October,Customer_635,TCK103538,Billing,69,992,1098,Bad,FALSE
12/10/2024,2024,October,Customer_165,TCK103116,Technical,123,841,1146,Good,FALSE
13/10/2024,2024,October,Customer_440,TCK101322,Service Request,81,1383,3878,Good,FALSE
13/10/2024,2024,October,Customer_677,TCK103520,General Inquiry,198,1342,1522,Good,FALSE
13/10/2024,2024,October,Customer_153,TCK101939,Technical,58,1320,2522,Good,FALSE
13/10/2024,2024,October,Customer_697,TCK102271,General Inquiry,134,459,393,Good,FALSE
13/10/2024,2024,October,Customer_477,TCK102393,Billing,38,1359,2050,Bad,FALSE
13/10/2024,2024,October,Customer_615,TCK102035,Service Request,117,1167,3663,Good,FALSE
14/10/2024,2024,October,Customer_364,TCK101420,Account,183,1150,2287,Good,FALSE
14/10/2024,2024,October,Customer_347,TCK102230,Account,190,996,1000,Bad,FALSE
14/10/2024,2024,October,Customer_155,TCK102589,Technical,14,223,871,Good,FALSE
14/10/2024,2024,October,Customer_73,TCK102574,Billing,112,836,3317,Good,FALSE
14/10/2024,2024,October,Customer_685,TCK101859,Service Request,28,515,2051,Good,FALSE
14/10/2024,2024,October,Customer_694,TCK101242,Billing,117,1304,636,Good,FALSE
14/10/2024,2024,October,Customer_14,TCK102575,Billing,86,1301,1301,Good,TRUE
14/10/2024,2024,October,Customer_155,TCK100370,Billing,107,493,3109,Bad,FALSE
15/10/2024,2024,October,Customer_250,TCK100110,Technical,150,1201,1199,Bad,FALSE
15/10/2024,2024,October,Customer_363,TCK100929,Technical,166,1222,959,Good,FALSE
15/10/2024,2024,October,Customer_687,TCK102864,Technical,72,659,3747,Bad,FALSE
15/10/2024,2024,October,Customer_421,TCK101596,Billing,38,1057,1664,Good,FALSE
15/10/2024,2024,October,Customer_226,TCK103038,Complaint,32,1115,4066,Good,FALSE
15/10/2024,2024,October,Customer_214,TCK104554,Complaint,108,261,4100,Bad,FALSE
15/10/2024,2024,October,Customer_371,TCK100476,Billing,5,1258,651,Good,FALSE
15/10/2024,2024,October,Customer_448,TCK101070,Billing,214,710,824,Bad,FALSE
15/10/2024,2024,October,Customer_456,TCK104584,Complaint,18,1342,3700,Good,FALSE
15/10/2024,2024,October,Customer_773,TCK101359,Technical,204,1160,1406,Good,FALSE
15/10/2024,2024,October,Customer_536,TCK102358,Billing,16,1240,2184,Good,FALSE
15/10/2024,2024,October,Customer_633,TCK104265,Billing,42,1003,260,Bad,FALSE
15/10/2024,2024,October,Customer_99,TCK101061,Complaint,40,291,4285,Good,FALSE
16/10/2024,2024,October,Customer_271,TCK103651,Complaint,55,1013,2733,Good,FALSE
16/10/2024,2024,October,Customer_754,TCK104080,Complaint,76,211,974,Good,FALSE
16/10/2024,2024,October,Customer_164,TCK103602,Service Request,214,1004,1627,Good,FALSE
16/10/2024,2024,October,Customer_349,TCK103580,General Inquiry,200,665,317,Good,FALSE
16/10/2024,2024,October,Customer_88,TCK103354,Complaint,67,1263,640,Good,FALSE
17/10/2024,2024,October,Customer_227,TCK103214,Service Request,65,1388,2469,Good,FALSE
17/10/2024,2024,October,Customer_542,TCK102084,General Inquiry,163,194,1529,Good,FALSE
17/10/2024,2024,October,Customer_566,TCK102127,Technical,6,384,2592,Bad,FALSE
17/10/2024,2024,October,Customer_393,TCK101020,Account,117,59,3028,Good,FALSE
18/10/2024,2024,October,Customer_743,TCK101340,Technical,56,663,239,Good,FALSE
18/10/2024,2024,October,Customer_464,TCK103552,Complaint,82,1408,1509,Good,FALSE
18/10/2024,2024,October,Customer_642,TCK101094,Technical,218,706,2542,Good,FALSE
19/10/2024,2024,October,Customer_274,TCK101973,Billing,196,850,1730,Good,FALSE
19/10/2024,2024,October,Customer_173,TCK102100,Complaint,5,1420,2300,Good,FALSE
19/10/2024,2024,October,Customer_678,TCK103710,Service Request,113,705,2424,Good,FALSE
19/10/2024,2024,October,Customer_58,TCK101916,General Inquiry,149,984,4000,Good,FALSE
19/10/2024,2024,October,Customer_480,TCK101498,Complaint,141,353,2250,Bad,FALSE
19/10/2024,2024,October,Customer_116,TCK102178,Complaint,19,1261,1506,Good,FALSE
20/10/2024,2024,October,Customer_506,TCK103899,General Inquiry,125,1150,1439,Bad,FALSE
20/10/2024,2024,October,Customer_393,TCK103325,Complaint,135,764,3131,Good,FALSE
20/10/2024,2024,October,Customer_149,TCK103663,Account,122,1084,3967,Good,FALSE
20/10/2024,2024,October,Customer_720,TCK102896,Account,118,988,86,Bad,FALSE
20/10/2024,2024,October,Customer_621,TCK102003,Technical,43,50,3123,Good,FALSE
20/10/2024,2024,October,Customer_299,TCK100232,Account,32,708,2477,Bad,FALSE
21/10/2024,2024,October,Customer_469,TCK102790,Billing,218,527,121,Good,FALSE
21/10/2024,2024,October,Customer_347,TCK101896,Account,33,1417,3159,Good,FALSE
21/10/2024,2024,October,Customer_111,TCK103603,Technical,82,232,1096,Good,FALSE
21/10/2024,2024,October,Customer_508,TCK104440,Service Request,16,714,3950,Good,FALSE
21/10/2024,2024,October,Customer_325,TCK104315,Billing,152,1176,3831,Good,FALSE
21/10/2024,2024,October,Customer_92,TCK104601,Billing,116,1041,348,Good,FALSE
21/10/2024,2024,October,Customer_175,TCK101034,Complaint,47,128,3535,Good,FALSE
21/10/2024,2024,October,Customer_761,TCK101635,Technical,207,416,3423,Good,FALSE
22/10/2024,2024,October,Customer_103,TCK103309,Complaint,207,1091,3259,Good,FALSE
22/10/2024,2024,October,Customer_463,TCK104408,Service Request,145,1282,2599,Good,FALSE
22/10/2024,2024,October,Customer_190,TCK101374,Billing,212,243,2773,Bad,FALSE
22/10/2024,2024,October,Customer_125,TCK101033,Service Request,46,808,3655,Good,FALSE
22/10/2024,2024,October,Customer_337,TCK101344,Complaint,94,778,3559,Good,FALSE
22/10/2024,2024,October,Customer_193,TCK101014,Technical,180,712,2332,Good,FALSE
22/10/2024,2024,October,Customer_59,TCK100085,Account,176,539,4042,Good,FALSE
22/10/2024,2024,October,Customer_293,TCK101126,General Inquiry,76,1115,4129,Bad,FALSE
23/10/2024,2024,October,Customer_797,TCK101127,General Inquiry,122,1090,2572,Bad,FALSE
23/10/2024,2024,October,Customer_362,TCK102943,Billing,38,650,357,Good,FALSE
24/10/2024,2024,October,Customer_283,TCK102151,Account,74,327,102,Good,FALSE
24/10/2024,2024,October,Customer_207,TCK100260,Service Request,48,186,559,Good,FALSE
24/10/2024,2024,October,Customer_629,TCK101911,Complaint,90,898,4040,Good,FALSE
25/10/2024,2024,October,Customer_226,TCK104407,Complaint,185,615,2664,Good,FALSE
26/10/2024,2024,October,Customer_7,TCK102101,Complaint,68,595,1545,Good,FALSE
26/10/2024,2024,October,Customer_141,TCK103439,Service Request,149,940,1028,Good,FALSE
26/10/2024,2024,October,Customer_798,TCK100967,Billing,153,955,1892,Good,FALSE
27/10/2024,2024,October,Customer_530,TCK104359,Technical,74,618,2692,Good,FALSE
27/10/2024,2024,October,Customer_702,TCK101937,Service Request,30,1398,4302,Good,FALSE
27/10/2024,2024,October,Customer_548,TCK103260,Account,126,1183,4044,Good,FALSE
27/10/2024,2024,October,Customer_777,TCK103162,Service Request,234,836,3407,Good,FALSE
27/10/2024,2024,October,Customer_156,TCK101586,Complaint,27,459,2104,Bad,FALSE
27/10/2024,2024,October,Customer_592,TCK101849,Account,159,138,2381,Good,FALSE
27/10/2024,2024,October,Customer_384,TCK100624,Service Request,66,124,3992,Good,FALSE
27/10/2024,2024,October,Customer_559,TCK103861,Technical,29,992,97,Good,FALSE
27/10/2024,2024,October,Customer_92,TCK101778,Service Request,225,301,1651,Bad,FALSE
28/10/2024,2024,October,Customer_267,TCK102778,Technical,129,251,1175,Bad,FALSE
28/10/2024,2024,October,Customer_367,TCK101512,Service Request,33,1332,2327,Bad,FALSE
28/10/2024,2024,October,Customer_90,TCK103062,Service Request,163,51,3589,Good,FALSE
28/10/2024,2024,October,Customer_477,TCK102224,Complaint,98,130,183,Good,FALSE
28/10/2024,2024,October,Customer_649,TCK103906,General Inquiry,18,123,4009,Good,FALSE
28/10/2024,2024,October,Customer_748,TCK102666,Account,114,867,3681,Good,FALSE
28/10/2024,2024,October,Customer_555,TCK101105,Billing,184,188,2131,Good,FALSE
28/10/2024,2024,October,Customer_787,TCK102605,Complaint,1,441,2442,Good,FALSE
28/10/2024,2024,October,Customer_237,TCK103220,Billing,12,993,3573,Bad,FALSE
28/10/2024,2024,October,Customer_607,TCK100513,General Inquiry,172,591,2066,Bad,FALSE
28/10/2024,2024,October,Customer_438,TCK100352,Complaint,238,495,125,Good,FALSE
29/10/2024,2024,October,Customer_294,TCK100778,Billing,104,1288,3710,Bad,FALSE
29/10/2024,2024,October,Customer_529,TCK100866,Complaint,119,924,3064,Good,FALSE
29/10/2024,2024,October,Customer_623,TCK101716,Billing,161,1310,1671,Good,FALSE
29/10/2024,2024,October,Customer_265,TCK102272,Complaint,27,360,1097,Good,FALSE
29/10/2024,2024,October,Customer_199,TCK102030,Service Request,172,589,4169,Bad,FALSE
29/10/2024,2024,October,Customer_727,TCK104046,Service Request,71,887,4106,Good,FALSE
29/10/2024,2024,October,Customer_778,TCK102748,General Inquiry,77,823,3360,Good,FALSE
29/10/2024,2024,October,Customer_300,TCK103540,Complaint,198,349,3370,Good,FALSE
29/10/2024,2024,October,Customer_1,TCK101938,General Inquiry,166,1400,1459,Bad,FALSE
29/10/2024,2024,October,Customer_249,TCK103717,Technical,78,36,470,Good,FALSE
29/10/2024,2024,October,Customer_483,TCK104487,Complaint,121,365,1089,Good,FALSE
30/10/2024,2024,October,Customer_543,TCK104417,Account,89,958,1444,Good,FALSE
30/10/2024,2024,October,Customer_184,TCK103486,Complaint,11,10,3469,Good,FALSE
30/10/2024,2024,October,Customer_669,TCK102038,Complaint,72,971,2049,Good,FALSE
30/10/2024,2024,October,Customer_125,TCK100268,Service Request,191,1178,3071,Good,FALSE
30/10/2024,2024,October,Customer_703,TCK102099,Billing,4,931,726,Good,FALSE
30/10/2024,2024,October,Customer_373,TCK103713,Account,54,41,1292,Good,FALSE
30/10/2024,2024,October,Customer_128,TCK103150,Service Request,72,462,3533,Good,FALSE
31/10/2024,2024,October,Customer_564,TCK100409,Service Request,190,277,815,Bad,FALSE
31/10/2024,2024,October,Customer_45,TCK101961,Technical,206,1187,2871,Good,FALSE
31/10/2024,2024,October,Customer_612,TCK102082,Complaint,91,1233,2697,Good,FALSE
31/10/2024,2024,October,Customer_147,TCK101814,Technical,42,357,103,Good,FALSE
31/10/2024,2024,October,Customer_152,TCK103425,Technical,30,1372,2925,Good,FALSE
31/10/2024,2024,October,Customer_138,TCK101196,Account,32,501,3956,Good,FALSE
31/10/2024,2024,October,Customer_180,TCK102852,Account,117,574,1982,Good,FALSE
31/10/2024,2024,October,Customer_450,TCK100676,Billing,195,1043,3385,Good,FALSE
1/11/2024,2024,November,Customer_261,TCK101994,Billing,149,1085,796,Good,FALSE
1/11/2024,2024,November,Customer_149,TCK100771,Account,238,854,731,Bad,FALSE
1/11/2024,2024,November,Customer_383,TCK101676,Account,85,1227,1695,Bad,FALSE
1/11/2024,2024,November,Customer_112,TCK100787,Technical,71,1408,2676,Good,FALSE
1/11/2024,2024,November,Customer_278,TCK104112,Service Request,157,105,1688,Good,FALSE
